data_name,removed_label,n_pcs,method,adj_rand,accuracy,recall,precision,f1_score
PMBCs,8,10,Rejection,0.9945533200613422,0.9945308002302821,0.9945308002302821,0.9994242947610823,0.9968643254653617
PMBCs,8,10,MARS,0.1485205986760903,0.42285549798503164,0.4082180165513499,0.3682403877575422,0.35066438013215434
PMBCs,8,20,SRNC,0.7889632281495343,0.9147956246401843,0.9147956246401843,0.9230211418497003,0.9166000224697046
PMBCs,8,20,Rejection,0.6831801400406566,0.8454231433506045,0.8454231433506045,0.8799899745509543,0.8615256059337567
PMBCs,8,20,MARS,0.15629003160155508,0.4424294761082326,0.41676375322208653,0.3858753457342263,0.36251599696432724
PMBCs,8,30,SRNC,0.8081774615034771,0.9260218767990789,0.9260218767990789,0.9296641639190234,0.9257121123100142
PMBCs,8,30,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,8,30,MARS,0.16674587073847955,0.43062751871042027,0.40794837878171214,0.3809642404506429,0.35506243252412595
PMBCs,8,40,SRNC,0.8210968532930344,0.932930339666091,0.932930339666091,0.9366759523773888,0.9332605671060166
PMBCs,8,40,Rejection,0.7171705275559478,0.8578008059873344,0.8578008059873344,0.9088553394903409,0.881188280726626
PMBCs,8,40,MARS,0.16255288946501195,0.4208405296488198,0.4010993250576584,0.3834603165831581,0.3569596857789118
PMBCs,8,50,SRNC,0.835997388343532,0.9392630972941853,0.9392630972941853,0.943102986849885,0.9397592534500201
PMBCs,8,50,Rejection,0.8743306206536403,0.9283246977547496,0.9283246977547496,0.9657144201928985,0.9463812789400017
PMBCs,8,50,MARS,0.16972116778026455,0.4139320667818077,0.3829869590286257,0.3875872024992056,0.35358813823602664
PMBCs,8,60,SRNC,0.8373463008032233,0.9383995394358089,0.9383995394358089,0.9435303789452705,0.9395590932978921
PMBCs,8,60,Rejection,0.6496565947427938,0.8290155440414507,0.8290155440414507,0.8666759898563817,0.8463821948687894
PMBCs,8,60,MARS,0.17847637643724434,0.45308002302820954,0.5015906932573599,0.36714526712394857,0.3587911274347613
PMBCs,8,70,SRNC,0.8416075261146666,0.9418537708693149,0.9418537708693149,0.9455620605600287,0.9424311266745874
PMBCs,8,70,Rejection,0.5006893537789712,0.7389176741508348,0.7389176741508348,0.7676517393810524,0.7515240942363651
PMBCs,8,70,MARS,0.17398035679600324,0.43753598157743234,0.4146812678062678,0.3970830440429224,0.3675666397992309
PMBCs,8,80,SRNC,0.8465967158645418,0.9441565918249856,0.9441565918249856,0.9481346159940143,0.9449261912330403
PMBCs,8,80,Rejection,0.41140256715468676,0.6698330454807139,0.6698330454807139,0.6499610019117489,0.6354625673606983
PMBCs,8,80,MARS,0.1606106449989938,0.41824985607369025,0.3936736874236874,0.3851546210784724,0.3522377432842327
PMBCs,8,90,SRNC,0.852665243599481,0.9461715601611975,0.9461715601611975,0.9507594855091741,0.9472065991833242
PMBCs,8,90,Rejection,0.4657863141585584,0.7328727691421992,0.7328727691421992,0.7514969607836219,0.7278384915026208
